,comments,like_count,reply_count,author_name,author_url_profile
370,India miss spinner,0,0,Smart kalai,http://www.youtube.com/channel/UCXpWOTH4Nur8gAn5pXhFcfg
371,What a cool and sensitive batting,0,0,UPSC CSE motivational video,http://www.youtube.com/channel/UCV0VPg5oKIGEZHEZu1K2BNw
372,Hmm lol indian seamers couldn&#39;t even bowl out aus B team after 400+ lead ... 4-0 incoming,0,0,Future Guy,http://www.youtube.com/channel/UCt1oJgmmfsw4eFdeyB3wxmw
373,This match is 2019 only or test 1,0,0,nehau IXBsvv,http://www.youtube.com/channel/UCjdGqIstnJ7vLSEQob9BIQg
374,Tamilhiits 😂,1,0,K L RAHUL BIG FANS TAMIL NADU,http://www.youtube.com/channel/UCrrz6qq7C98_KqXEhVwiVtw
375,"I think this match should have been result.. <br />If it is drawn then, it is bad captaincy..",0,0,Amit Kumar,http://www.youtube.com/channel/UCjNfBv1RqJ6lhnh4UQG3G9A
376,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=0m26s"">0:26</a> what a catch by prithibi saw",1,0,Funny CRICKET,http://www.youtube.com/channel/UCeOh8xRgQiWrtI0_ArnQ2vg
377,Mera profile ka logo ek bahut hi famous site ke jaisa hai. Kon si site hai woh?,0,0,AnimeKai,http://www.youtube.com/channel/UCubif_FPXuDUx_eTeRfSatw
378,When Smith will be back then to India gone🤧,0,1,Bikash Baglari,http://www.youtube.com/channel/UCZ_xvqU9ilWsLdS6Erhq_Tg
379,Such a sweet timing and voice from the bat.,2,0,Namrata Yadav,http://www.youtube.com/channel/UCd4Q1JBypPlcpi8XxkzRiFg
380,"Shaw bina practice kare bowling kar raha hai , macdermott kamal ke shot khela",0,0,Jayesh Only,http://www.youtube.com/channel/UCNC8rOXdg3WOGYXm5vyqpRA
381,Kasko kisko criket Accha Lagta hai link subscribe,0,0,NCY LOVER,http://www.youtube.com/channel/UCDaLC5vu7IFiCiW5zSI7g1A
382,Test match should stop now....<br />Very Boring...😴,0,1,Bhawesh Lohani,http://www.youtube.com/channel/UCs2fEJaurrtr07SLJ3DINaQ
383,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=6m03s"">6:03</a> kuch bhi ho skta hai..2020 😀",0,0,#### be learner,http://www.youtube.com/channel/UCg4hK52bSeYjL0aqSM8N9Hw
384,Jio Australia 😘,0,0,Mamun gaming,http://www.youtube.com/channel/UCfwONu8vFvyfNctgaRHvWtw
385,McDermott pull shot is awesome,0,0,Sk Samar,http://www.youtube.com/channel/UC_rI2GQBlc3TlDeBnN-v-ZQ
386,Who is missing MM (Madarchod Mahi) ?,0,0,naam janke kya Kar loge,http://www.youtube.com/channel/UC_qqKTLfw_OtK0R57UsaAAw
387,That every shot of pant&#39;s bat sound was nice n sweet to hear...,0,0,Srinivasan H,http://www.youtube.com/channel/UCRWSr-OgtWhn4dgZNYA-JNw
388,Everyone: hold my beer<br /><br />Ravi Shastri : OKAY,20,1,naam janke kya Kar loge,http://www.youtube.com/channel/UC_qqKTLfw_OtK0R57UsaAAw
389,Australian a batting putting pressure ind world class bowling,0,0,Saru Sunar,http://www.youtube.com/channel/UCk3vlGcA69oKd0S7xee_cYg
390,"Akshay ko Kya hua, break fast krne  gya to dinner ke chakker me advertisement krne ko bhul gya🤣🤣🤣🤣🤣😂😂😂",2,0,Moolchand Prajapati,http://www.youtube.com/channel/UCuCY2JVM-WO3t7lEGe85cLA
391,Nice,0,0,sunny kumar7417,http://www.youtube.com/channel/UCmxoX8W55RszEcHMSus5Djw
392,Sainis bowling action should be reviewed by icc .,0,0,Mohammed Mamun,http://www.youtube.com/channel/UC5J24v3snzaME8FX2JrLEOQ
393,जिसे सब्सक्राइब चाहिए बो मुझे लाईक करे तुरंत ही लाईक करुगा,0,0,apna bundelkhand Raju bhai,http://www.youtube.com/channel/UCnnJU1zDUUD-WKi9XbsyVTA
394,Car dekho gadi 😡,2,0,विनीत गुप्ता,http://www.youtube.com/channel/UCGNBWQZPC_3y0Eq3YX7LKrg
395,"Ye sab batsman ko v out ni kar paa rehe , smith or labuschange rula denge ballers ko",0,1,SATENDRA SINGH,http://www.youtube.com/channel/UCu5kdVh84CD5xb2rzp1lmeQ
396,Nice video<br />Nice cricket,0,1,jhabar mal,http://www.youtube.com/channel/UCqJ007YNeENZNdtNcJcToqQ
397,Jay ho,0,0,Hanumat Pandey,http://www.youtube.com/channel/UCfK7GMtYIwIi9yBwY0zDQJg
398,Someone should say to Saini and siraj this is not net practice.,0,0,Dillip Kumar,http://www.youtube.com/channel/UCxCmlg9zutBaYJjAGVuF9KQ
399,Nobody likes patties now,1,0,Yusuf Khan,http://www.youtube.com/channel/UCbQRJzMJhil286zX1P3SlxA
400,How many of u agree Saini is not in good form,0,1,MohammedGhouseMirza,http://www.youtube.com/channel/UC155TgboaKvV5Z9GOhsMc0Q
401,Akshay Kumar has many films but his most famous lines will become : Battees cutlet chaubees patties!,0,0,eclair lolipop,http://www.youtube.com/channel/UCbK6aNcrBTbwqAmpPLLoAJw
402,Pant you beauty,0,0,Krish P,http://www.youtube.com/channel/UCCpwT7nnyHkiMweQbwfohdA
403,"These SCG and MCG pitches are graveyard for bowlers, too flat these days,even pitches in india offer turn,low.bounce,skiding of ball",3,3,Ariharan Kamaraj,http://www.youtube.com/channel/UC7AZEixisd0hFcWRQ-zJmEw
404,This i post for complete 900 coments,0,0,Tabrez Alam,http://www.youtube.com/channel/UCT8Q7jv5wgLv2RopQGnzPeg
405,oo teri abki patties aur cutlets  ka ad nhi tha🤣🤣🤣🤣,0,1,AYUSH SAHU,http://www.youtube.com/channel/UCGySeuy-m_5T1l833AvZh_A
406,24 patice wala ad kon kon hate karata hai,1,0,Mitesh palashikar,http://www.youtube.com/channel/UCFSPqDTpq5csQuy1XXhgJxw
407,I am wating for..ind vs aus... test series...,0,0,Ismail Hosen,http://www.youtube.com/channel/UCb1BGHTqYl8VJlEE-3wnCmg
408,Jab rishabh pant 100 maarta hai tab mai samajh jaata hu ab kai log 100 maarenge 😀😀😀,0,0,ashish kumar,http://www.youtube.com/channel/UCWDVVqddiiIyDlL0J4GfOUw
409,is everyones video laging or its just mine,1,1,Amogh Bansal,http://www.youtube.com/channel/UCYttt-XNdD1c16o7jdejA-A
410,Team India kissed the dust to the two batsmen,0,0,UDHAY G,http://www.youtube.com/channel/UC98diIbv4470psYHscKXuzQ
411,"Australian batsmen making tons<br />Ballers : Shaw, Agrawal",0,1,Piyush Dadgal,http://www.youtube.com/channel/UCPC40-ryCBEBo4JiEBWghjQ
412,Bumrah may change his bowling style predictable inswing.. He Should learn from buvensh Kumar... In Australian pitch ishant Sharma must be there for quick wicket taker...,0,0,Kirukal lyricals,http://www.youtube.com/channel/UCglecdWGJ4612l42nqJwGKQ
413,Can you visit my YouTube channel I am new plz,0,0,Rani Gul Bahar,http://www.youtube.com/channel/UCixysmFql6NHuyd566zD11Q
414,"Dinda Academy Players,<br />1.Umesh Yadav.<br />2.Navadeep Saini.",0,0,BHAGYARAJ KAILA,http://www.youtube.com/channel/UCVjPkHNntD0dUWWrYHM018A
415,"Virat: Kya kelega Timmy, itne saalo me aisa gatiya opening pair nahi dekha<br />Tim Paine: Aaj se dhono opener nahin, Water delivery 12 man banenge",0,0,eclair lolipop,http://www.youtube.com/channel/UCbK6aNcrBTbwqAmpPLLoAJw
416,Well played Aussies ❤️❤️❤️❤️❤️❤️,1,0,sayed zakariya,http://www.youtube.com/channel/UCn3sj9MEqrD_Y6h5ADh0f5A
417,inshallah australia geeta gi ya match,1,0,information98,http://www.youtube.com/channel/UCluxGXjMGb6ZnZq_0ur37Hg
418,Miss it ashwin🧐,0,0,STARC THAMO,http://www.youtube.com/channel/UC89jNDXQiDClOMUBOwWOeeg
419,❤️❤️❤️,0,0,Kajal Sharma,http://www.youtube.com/channel/UCeiFJWS5qoSQGLgkgcnIKYQ
420,Australia will always starts with score of  0/2 against India if they include Burns and Harris as opener. They will be playing with 9 wicket + 2 charity wicket against India.. They should open with khawaja and Carey i think. Smith and Labuchagne are the key..Mitch Starc seems like out of form .  Lets see if he bowl well in pink ball,0,0,Shohanur Rahman,http://www.youtube.com/channel/UCxjh5JSnXsuC6oNoBvtUGgg
421,.,0,0,Youjustwasted3secondsofyourlifereadingthis,http://www.youtube.com/channel/UCnqzZYc8EBt-UBSDWPdiSUg
422,Mighty Aussie s,0,0,Suneetha Vinod,http://www.youtube.com/channel/UCFgkGV2aZA3K9Q8tppT776w
423,Du chick,0,0,Siddhu Thakur,http://www.youtube.com/channel/UCy4UKmCl1IWgryjjHX460Vw
424,Batting against top bowling of india keeps Australia A team no fear<br />In this what will be from Australia in the test series both from Batting and Bowling department,0,0,Amal S,http://www.youtube.com/channel/UC1c8cWS7O0mXgbxTIxXKXwA
425,Why Ishant Sharma is not in test squad😏😏😏,1,0,avinash chaudhary,http://www.youtube.com/channel/UCFrRqkNXDTOgg_guoLdaHmQ
426,Well played Australia,0,0,Noob Gaming,http://www.youtube.com/channel/UCjGEh8cw2wOBNLH22rxm9Xw
427,Please my channel subscribe please 🙏🙏🙏🙏🙏🙏 <br />1000 subscribe pore kar do please,0,0,ravipartasinghanuj66,http://www.youtube.com/channel/UCCkq0KSSo25AZZbXInz6jAg
428,"Visit my channel to see that: <br />1. David Warner shared video on Instagram, in this video he edits (replaced) his face in trailer of sultan.<br />2. Varun chakravarti(bowling) and his wife (batting) on their marriage (wedding) day.<br />3. ICC ODI ranking after India vs Australia series.<br />4. ICC t20 ranking after India vs Australia series",1,0,Ramesh yadav,http://www.youtube.com/channel/UCgpLCkbe00Ta4YS1TxosDHg
429,I miss the speed readers 😣,0,0,Chinmoy Deka,http://www.youtube.com/channel/UCGsIiENAuklf6rTGa_CuO6g
430,Lol,0,0,Sujju Naik,http://www.youtube.com/channel/UC-koZOLI6s_7dG6WHRNA_QA
431,24 patties,0,1,brut Metalhead,http://www.youtube.com/channel/UCM9Pcatf3PWSsUXtCYJegNw
432,Shaw bats like Sachin. Bowls leg spin like Sachin too.<br />.<br />.<br />.<br />Sachin is the name of a gully cricketer in my region.,1,0,Tridip Chetry,http://www.youtube.com/channel/UCndypdgCPw4ncNFW8DzduPg
433,McDermott batted like a Indian subcontinent Batsman . Classy!!,3,0,Swagat Salve,http://www.youtube.com/channel/UCb_uPqJ2wKxD_-SNRnU7MNw
434,anyone subs,0,0,Info Hub,http://www.youtube.com/channel/UCk417VeGHKS1VSoOIJWIHzQ
435,Aussie 🔥🔥🔥 🙏,2,1,Sanjay Singh,http://www.youtube.com/channel/UCwLBiCVzQtoFr0vtWWD7gmw
436,love you AUS,1,0,ইমাম মাহদি,http://www.youtube.com/channel/UCTDDyOnejjU9jHX6H-7IJqA
437,Hi,0,0,Hasmat Ali,http://www.youtube.com/channel/UC9shwE07bqvH_dn1QMarSvA
438,Poor coverage,0,0,Christopher Wilson,http://www.youtube.com/channel/UCujwV69zwHfzPNQQvxft57w
439,"Worst highlights packages ever..... Doesn&#39;t show batters getting their 100s, some not acknowledged for their 50s, ....... seriously, I could do a better job without trying.",2,0,Dientera - The Raging Gentleman,http://www.youtube.com/channel/UCHigfSzxYHEiUFP6u7g7BuQ
440,Aus have 3 good pacers but India have only 2,0,0,santhosh thirumoorthy,http://www.youtube.com/channel/UCuyZmD4tRoXmVw6xi9vm9dA
441,The start of video sounded like Paul Kelly faintly singing in the background,0,0,Analog TV,http://www.youtube.com/channel/UC3SHsZXQAWGVRnIxqVnGmMg
442,Any Bangladeshi here reading my comment.,1,0,The STRAÑGER Gaming,http://www.youtube.com/channel/UCHlvJhtL5uXtx7KKl_PDPrw
443,🗅,1,0,naam janke kya Kar loge,http://www.youtube.com/channel/UC_qqKTLfw_OtK0R57UsaAAw
444,"Well to be perfectly honest, in my humble opinion, of course without offending anyone who thinks differently from my point of view, but also by looking into this matter in a different perspective and without being condemning of one&#39;s view&#39;s and by trying to make it objective, and by considering each and every one&#39;s valid opinion, I honestly believe that I completely forgot what I was going to say.",1,1,naam janke kya Kar loge,http://www.youtube.com/channel/UC_qqKTLfw_OtK0R57UsaAAw
445,"What india needs right now is quality SPINNERS. Idk if ashwin is in the squad or not. If he is,then he should be playing the first test.",0,0,Ahson Memon,http://www.youtube.com/channel/UC5Mhe63BedTYdgD_qruymUA
446,When u realise Carey also score 50 but he didn&#39;t get appreciation,0,0,SAVAGE DEREK,http://www.youtube.com/channel/UCciGr8egwrke9jf2BnUuM0A
447,If this is the case of indian bowlers against australia A just imagine when they gonna be facing smith and labuschagne like they could not even make them out if this sort of bowlinf will be happened,0,1,Mysterious Techz,http://www.youtube.com/channel/UC2IcmjAVgHrctgeJa0_87nA
448,Great performance by australia A....indian bowlers got frustrated by aus A batsmans....,0,0,SUNIL POONIA,http://www.youtube.com/channel/UCil4KznP_k_9O-KBhWbq1hg
449,With A team is India draws its same as losing test... worrying signs with Bumrah not at his peak,0,0,Robert K,http://www.youtube.com/channel/UCjSw_mS_H9x6D2UkBi9cvXQ
450,Why this video is so laggy,0,0,Mani Kandan,http://www.youtube.com/channel/UCct-C9jWoAJis-1cEFoyI3A
451,"That&#39;s why we need nattu as 3rd seamer while pitch provides batting favour. Saini,Suraj,Umesh are not good enough",0,0,Tamil Maran,http://www.youtube.com/channel/UCAx74N36pzUVGtFuNJQR_IQ
452,only indian matches have millions of views...😂😂😂,0,0,Sudhir Uppal,http://www.youtube.com/channel/UCmAGVMVXau3eu2NJ1D-wU2g
453,Who is Best ????<br />Cricket (Like)<br />Football (Comment),2,2,Rayan Bhuttoo,http://www.youtube.com/channel/UCtLrmrEplNID6L9L-FHCvcw
454,Lol I play with them in cricket 19 game .,1,0,K B Gaming,http://www.youtube.com/channel/UCplBG7RspMQvMXY9rMngFhg
455,Rohit sharma when ball swings-<br />Aise lehara ke tu roobero aa gayi  stumps bethasha bikerane lege🤣🤣🤣🤣😂😂😂😂,0,0,Rahul Bihani,http://www.youtube.com/channel/UCH4Gr3SksocADR5RaJ-n5Gw
456,I like McDermott&#39;s balance. Such a good player to watch.,0,0,raks-hit show,http://www.youtube.com/channel/UCLrUlnzjjYTf73jS716kS3Q
457,Australia ka channel<br />Bharat ke viewers 😂😂<br />Bhai log Australia ka fayda ho raha hai 😂,1,1,Wild Impulse,http://www.youtube.com/channel/UCgcKP6NHvqBSiHDSNM0bRfw
458,Is this lagging in your device also,0,0,Harshul Jain,http://www.youtube.com/channel/UC1wu9UpBrsYAogt8dEoDOmg
459,What a play! They were in pressure trailing by a huge margin of runs. Ben Mc Dermott played it calmly and then Jack Wildermuth settle the innings after getting a quick century. What a combination they were! They led the Aussies in such a good position- 307/4. Let see what can they do tomorrow...,1,0,Krishiv's Show,http://www.youtube.com/channel/UCBdUo2-yKawiFq1PDMtjMSA
460,Alex carey is a good left hander<br />The guy is quite talented<br />Needs more appreciation!,0,0,Fazan Kashal,http://www.youtube.com/channel/UCUM1xvn8aEZYmexiZrXwSww
461,Ye kansa match tha Bhai twenty twenty tha Kya bc 🤣🤣🤣,0,0,Srikanta Jena,http://www.youtube.com/channel/UCGPU0CZJ8rsHPd7ZshdFkQg
462,This series must be named<br />INDvsAUS who are not in Bbl,0,0,VC_HITMAN,http://www.youtube.com/channel/UCE-dEjLAaUVviyAEn6ceskA
463,Thank you universe,0,1,BaluDarling BaluDarling,http://www.youtube.com/channel/UCG-9FVNBpUGOqrpZ02y3s_A
464,Burns out !!!,0,0,Kodem Sai Manikhanta Pavan Kumar,http://www.youtube.com/channel/UCoucWdplOQZEoxT8TgpdEkg
465,Rishabh pant in second day <br />Umpire:IPL ka to kabada kar diya yahan par t20 mat bana,1,1,Jai mata Di,http://www.youtube.com/channel/UC3KphJGZlS3L_6NCgM8hcTg
466,"Who all replayed the <a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=4m59s"">4:59</a> part because he told something about YouTube",0,0,Pbjs Chicken,http://www.youtube.com/channel/UCKr5V-ZD8h2TQOaUxLeJ-nA
467,Fed up with car dekho add,0,0,sumesh ps,http://www.youtube.com/channel/UChKOHtUNR9kFLaUSVrYkhrg
468,"Irritate car dekho add, like pls",1,0,Tamil hits All songs,http://www.youtube.com/channel/UCkRC8eJFswefAUVBDBe_BmQ
469,Cricbuzz - Zomato add<br />Cricket Australia - Hold my cuttlet,1,0,5614 LOGESHKUMAR. S,http://www.youtube.com/channel/UCZvi4RuEg3yOLLM9q5We_KQ
470,CarDekho ya CricketDekho? 🤨🤨🤨,0,0,Kodem Sai Manikhanta Pavan Kumar,http://www.youtube.com/channel/UCoucWdplOQZEoxT8TgpdEkg
471,Gaand maar di Lundia ko😂😂😂😂,0,0,Final Destination,http://www.youtube.com/channel/UCHQp3xdS4R_wEzsX1DeothA
472,EAST OR WEST INDIA IS THE BEST,0,0,Lokjan Today,http://www.youtube.com/channel/UCSK9Wl6dGgmYTBEcArtswzQ
473,Gommala add punda pottu kolladhingada,0,0,Jeevith Mani,http://www.youtube.com/channel/UC1_iKEK-FSg9Gt5X-Zn6mGQ
474,But great bowling india and good batting from Aussies,1,0,pramod sakalley,http://www.youtube.com/channel/UCAeg2WQrvgOY6G837j-OsVA
475,Saini bowl like a club bowler... not bowling wicket to wicket,0,0,Ravi Pandey,http://www.youtube.com/channel/UC7A_1Lv7_tUwocue4bMNkyg
476,This video has once again proved that why people are calling saini as senseless bowler and relate him to RCB quota..!!,0,0,dileep kumar,http://www.youtube.com/channel/UCIw8xcNA_TVglGu7jd93mMA
477,Matt kr,0,0,Parmod Kumar,http://www.youtube.com/channel/UCJVVSmDmicIgFE3rqMUJ9qQ
478,Ishant troubled Ricky ponting on his debut and there is Saini who is not troubling even the water boys of Australia,0,0,Dark soul 47,http://www.youtube.com/channel/UCTjfobTcnKSTEIJfzkNFfuA
479,রেন্ডিয়া বাস খাইছে অার বাংলাদেশে ঈদ চলতেছে 🤭,0,0,Taher Ahmed,http://www.youtube.com/channel/UCEZQJrreHEaxkJR3seUlSMg
480,Nice,0,0,Veer Bharvad,http://www.youtube.com/channel/UC0RIE5mFAQLG7B2Da78tYzQ
481,Except shami and bumrah all are just waiting to be smashed by aus . <br />Believe  it or not,0,3,Rafiq Ahmad,http://www.youtube.com/channel/UCThcEsnpjB5Krg1pCtHgUqg
482,Good bowling by prithvi shaw💪,0,0,F. Ilahi,http://www.youtube.com/channel/UCKadLmWA1aGALtcjIeyvxFA
483,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=2m47s"">2:47</a> 😂",3,0,free fire what's app status,http://www.youtube.com/channel/UCEXOCxDIbtb-c3qIky0Vang
484,We ll miss natarajan..,0,0,Sam Vel,http://www.youtube.com/channel/UCrbAq7hwlkN_o1mDj2cyDdw
485,India&#39;s top line bowling attack is not able to all out Aus A team...Its gonna be tough for them to take all those wickets of Aus&#39;s main stream batters in test matches...,0,1,Gaurav kumar,http://www.youtube.com/channel/UCXIKyKti9CqQb1ICxRC1Sog
486,3 days - test match 🙄,1,1,Soma Salui,http://www.youtube.com/channel/UCt_Yk1PgGlj9grQzz6xL16Q
487,IF INDIA IS FAIL TO DEFEAT THE AUSTRALIAN A;TEAM DESPITE ;IT FULL BOWLING STREANGTH ;U CAN IMMIGINE ;WHAT IS GOING TO B HAPPENED IN TEST ;WITH INDIA;ONLY SHAMI IS LOOKING IN GOOD TOUCH ;AS HE PERFORMED WELL PREVIOUSLY IN AUSTRLIA;LET SEE ;,0,0,farooq shaikh,http://www.youtube.com/channel/UCDGkhzJuoxgoE1d7bnvgoKQ
488,Bumbrah is a got gift to India Sahi kaha toah like karo ek,1,3,Wild Impulse,http://www.youtube.com/channel/UCgcKP6NHvqBSiHDSNM0bRfw
489,Siraj is waste player,0,0,arun dev uthaman,http://www.youtube.com/channel/UCMyGmfqTUZN5en7QVurVQuQ
490,India chutiya hai 3 din toh tha aur 2din bacha tha aur runs bana leta India🥺,0,1,Perfect Gaming,http://www.youtube.com/channel/UC17TpqbPvgLYbFddIGFwxfQ
491,Who believes Bumbrah is a legend,1,0,Wild Impulse,http://www.youtube.com/channel/UCgcKP6NHvqBSiHDSNM0bRfw
492,India will win this match,1,0,Pranjal Pandey,http://www.youtube.com/channel/UCD55lnd5BwfsOBpCLxl5uoQ
493,Kya natrajn ko moka mil sakta he ?,0,0,Pruthvi Patel,http://www.youtube.com/channel/UCpodOeIOhz_v4P0AWwFm21g
494,Jitnay wala match draw kar diya,0,1,Human Being23,http://www.youtube.com/channel/UCRFA3tS34RQu4fyuXwX-brw
495,Well done ✅ prithiv Shaw 😂😂😂,1,0,Ravi Praveen18,http://www.youtube.com/channel/UCacc0-aQVgX9BCdDxP5Vjdw
496,Saini west blower,0,1,Kitta Paiyan Intha VK,http://www.youtube.com/channel/UC_i91OkYDWydQLIn-SukbCA
497,"Steve smith and marnus labushagne gonna hit double centuries in every innings, looking rough for india",0,1,Aditya Singh,http://www.youtube.com/channel/UC3liUl6HowlPnEDX5AIWztw
498,Saini is like:- no matter what I really don&#39;t like to compromise with my economy whether it&#39;s an ODI or TEST!<br />😂😂,111,4,Sujal,http://www.youtube.com/channel/UC7ZsJd9hV_YaYyRyW2_74yA
499,<b>Don&#39;t worry fans. ❤️keep supporting me. Your lovely coach hit slap on oz face with tremendous power through   the defence like a tracer bullet</b>  💪😎😎🍻,1,0,Ravi Shastri The Drunken master,http://www.youtube.com/channel/UCCcrgTOzlH1YYcKpjCpAOtQ
500,Well batted Australia,0,0,Vaibhav Shah,http://www.youtube.com/channel/UC-wwSzGo99agjGA1cN80eag
501,Who are all waiting for India vs Australia test match hit like👍👍,0,0,தளபதி விஜய்,http://www.youtube.com/channel/UCjVrn6IhZRS60tGvL-JxvqA
502,Aussi A team is better than Aussi B team,1,0,Ajoy Hazarika,http://www.youtube.com/channel/UCMQuyD976unEFnGTMpx8MLQ
503,🇮🇳🇮🇳🇮🇳,0,0,Giridharan N 033,http://www.youtube.com/channel/UCgKi0XuJjulMGp21oOBD2PQ
504,Bro op match laga ta rho hilight,1,0,Rahul Kumar,http://www.youtube.com/channel/UC_5YXPEpmLD3_qIMqCIMfwg
505,Its seems like ordinary match. Cameraman not working well 🙄,0,0,fitness fever,http://www.youtube.com/channel/UCBJzGIzstvokqCbgt1s4-4Q
506,Who have to open with mayank agarwal. <br />Kl rahul. 👍<br />Prithvi shaw. Comment. <br />S. Gill. ❤ in comment section.,1,0,RAHUL RAWAT,http://www.youtube.com/channel/UCy8jUFVSNP-fwbbOsxlXF6g
507,Looks like a 10fps video,0,0,GardenGnome,http://www.youtube.com/channel/UC0zAKkljCln9uQ4qnn-B1Gw
508,Which team win,1,0,varuuppar,http://www.youtube.com/channel/UCNtiyEHA-1IvePbbYLvGUvw
509,Lkouy,0,0,Harman Lalka,http://www.youtube.com/channel/UCgOUy_CD5vbPMhIfkaTGTTg
510,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=2m47s"">2:47</a> More runs 😄",5,1,Prince Ranawat,http://www.youtube.com/channel/UCSQjEmO9rbUGsIYG9YNKGIA
511,💪🏻💪🏻👍🏻,0,0,Aditya shukla,http://www.youtube.com/channel/UCMLvqbnOtZvVVvaj6sRoaSQ
512,Koun koun Rahul dravid Ka add Pura dekhta h...but Akshay Ka nhi dekhna Chahta...,0,0,web kidda,http://www.youtube.com/channel/UCGjF6Fs7zMV1yoDEvcvJPEA
513,Indian bowling attack very weak,0,1,Venkatesh Babu,http://www.youtube.com/channel/UCC8F5mdxiJ9wTOyCe3AaIfQ
514,No spin bowlers bowled today?,0,0,Joy C,http://www.youtube.com/channel/UC1VEEs7uQIWmSZKMIZOcCDQ
515,Ball color is cerry red. Its look like toy ball. Lovely color,1,0,Ajoy Hazarika,http://www.youtube.com/channel/UCMQuyD976unEFnGTMpx8MLQ
516,Gd plyed both of team,0,0,Anji Akkenapally,http://www.youtube.com/channel/UCo1mxP7pNl26xQEzBky8RJw
517,Great Australia A.Wonderful 5th wicket partnership Against one of the greatest  pace bowling line up in test cricket.Congratulations both teams❤,3,0,AYOMAL Official,http://www.youtube.com/channel/UCm1QcfdBakiVDgGrbO6Uzyw
518,Is it same pitch which was on 1st day🙄,1,1,sudhanshu shukla,http://www.youtube.com/channel/UCEwaB-fYOzwhhJrmD_C3lpA
519,"Ekdum makkhan, samjh rhe ho 🤣 ( car dekho )",0,0,DUBE GAMING,http://www.youtube.com/channel/UCfiEg1z3DNCGLz-g75jTVcQ
520,Feeling lucky with 166k viewers<br />No patties and cutlet,0,0,rahul meel,http://www.youtube.com/channel/UCMWjw2v72RI9dCa4CQ52odg
521,To bad they didn&#39;t show the celebration of the tons,0,0,Lakshya Jain,http://www.youtube.com/channel/UC58lZxV4luqun7yvZQbmbBg
522,Bumrah to Shaw bowling mai kr leta aap dream 11 pr team bna lo🤣🤣🤣🤣,0,0,DEEPAK RAWAT,http://www.youtube.com/channel/UCnSXMQVc-WBEUrydERDA3ZA
523,Bumrah and Saini are passengers and tourists. Can&#39;t bowl for their lives. Australia to crush India 4/0 in the upcoming test series. 1.2 Bln population but still have never produced a great fast bowler  😀. England still rules the Cricketing world.,1,0,kevin smith,http://www.youtube.com/channel/UCUFN-RExECa5bowCqBmkNDA
524,Mohammad shami is using his all experience 😎😎😎,1,0,Murali Kshatriyas,http://www.youtube.com/channel/UCx6w-GAciOHnf-fEFLbJsQA
525,"I believe that the conclusion is Prithvi Shaw will not be picked in the First test....atleast not in the boxing day test match. Shubhmann Gill has proved his worth by some brilliant strokes and shot selection, hope he doesnt disappoint in the actual test match. With Virat leaving after the first test, I want to put the load of carrying the team on young shoulder like him, actually <b>not like him</b> but on him",0,0,Falcon,http://www.youtube.com/channel/UCG9hK_pXM2-M05hn2rEX8TQ
526,Finally got no patties this time! <br />😂,0,0,ABHISHEK SINGH,http://www.youtube.com/channel/UC_7heVg0s1ZBJsgtsL_YMwg
527,Indian bowling looking very toothless🙄.<br />Can’t see India winning atleast 1 of the matches with bowling like this😐,0,0,Anuj Sharma,http://www.youtube.com/channel/UC4D5HQ-ECTPYlB7JGJVqruA
528,Md siraj and siraj are not enough good players,0,0,DIPANKAR ROY,http://www.youtube.com/channel/UCRgUMCpC-UObSM8sZZXJGqA
529,These many people want to get rid of Akshay Kumar&#39;s ad<br />👇,1,0,Jyo M,http://www.youtube.com/channel/UCMzUXR7YnRFhwAsmV7ae3Wg
530,السلام علیکم دوستو کیا حال چال ہیں  یارو میرے چینل کو بھی سبسکرائب کر دو 🌹🌹🌹🌹,0,0,MAKKAH VLOGS مكة المكرمة,http://www.youtube.com/channel/UCKtjTWUWeTURwCPSRQtxTRw
531,"India have Shami ,bumrah and saini their. Main bowlersss if Aussie main bwlers joined in their team then what😣🤔",0,1,Mohammed Iburahim,http://www.youtube.com/channel/UCuDodx3eEeHYnN-X47NLYbg
532,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=5m37s"">5:37</a> beautiful sound of the bat",6,0,Ashish Bansiwal,http://www.youtube.com/channel/UCnT0x7iXQnrwihi_mQ6N39Q
533,Final team<br />Gill<br />Agrawal<br />Pujara<br />Kohli<br />Rahana<br />Vihari<br />Saha<br />Ashwin<br />Bhumra<br />Sami<br />Umesh Yadav,0,0,Abeer Gujarati,http://www.youtube.com/channel/UCodID1O4RXh34VP6eQvCSeA
534,Why these subtitles,0,0,Jibimon Jibi,http://www.youtube.com/channel/UCMg1QHa6wmCWwTrGRu5x1uA
535,Use Vanced to avoid ads.,0,0,Arijit Singh,http://www.youtube.com/channel/UCrG8hNUF4nWg9ZemcNa9esw
536,Hey guys I am a new music YouTuber and if you want to grow me then you should visit my channel,1,0,NCM-India Music,http://www.youtube.com/channel/UCtqNalO3_YdoDZxWE5m0E-g
